"id","user_id","anecdote_id"
12239,853,16859
12240,918,18931
12241,126,14840
12242,813,742
12243,1536,2692
12244,1598,19990
12245,1058,18884
12246,1950,5477
12247,328,3453
12248,1375,17370
12249,1836,5792
12250,1064,3052
12251,218,11321
12252,370,17667
12253,1901,5068
12254,212,13944
12255,1343,2828
12256,165,15971
12257,1226,15303
12258,663,8117
12259,12,1172
12260,157,12033
12261,1502,1444
12262,461,102
12263,359,987
12264,450,17864
12265,1270,12396
12266,881,5975
12267,1036,5827
12268,1131,4719
12269,1607,4972
12270,1649,12513
12271,1922,16091
12272,1627,15410
12273,1627,13453
12274,1965,11536
12275,1383,10742
12276,978,16610
12277,745,19324
12278,69,13315
12279,1827,13810
12280,1965,15685
12281,206,18760
12282,1710,2682
12283,1729,7219
12284,1246,6833
12285,174,8873
12286,1474,13081
12287,19,17895
12288,420,2307
12289,1042,13473
12290,1594,6199
12291,943,1442
12292,1299,710
12293,1453,298
12294,342,18089
12295,682,14036
12296,161,11168
12297,641,7732
12298,577,5736
12299,1049,177
12300,887,5561
12301,707,3240
12302,1225,2996
12303,894,18413
12304,460,11490
12305,389,8085
12306,26,3083
12307,1181,2379
12308,1272,7447
12309,873,18572
12310,1857,3771
12311,1474,3841
12312,186,3415
12313,709,9940
12314,1150,9934
12315,1288,2029
12316,826,10253
12317,177,3480
12318,1450,12543
12319,1934,4052
12320,32,13533
12321,1103,1319
12322,1705,5383
12323,189,2328
12324,136,17457
12325,1894,4225
12326,260,6461
12327,1912,3161
12328,346,12572
12329,553,4380
12330,644,9081
12331,1719,10368
12332,1301,6859
12333,1190,18964
12334,1577,5549
12335,736,10664
12336,1859,13707
12337,1552,19036
12338,350,18462
12339,122,897
12340,1230,17424
12341,1290,12383
12342,1387,4022
12343,844,5587
12344,1795,18657
12345,1248,8978
12346,1483,16384
12347,611,1130
12348,1776,10850
12349,1665,7155
12350,1349,1496
12351,520,10874
12352,298,18078
12353,1237,17105
12354,1055,17489
12355,1308,12925
12356,1084,14836
12357,47,7395
12358,1383,11726
12359,661,14593
12360,571,346
12361,633,3340
12362,190,18902
12363,1356,7421
12364,166,7206
12365,688,16889
12366,686,5338
12367,645,4710
12368,1333,19516
12369,1690,16607
12370,1067,12792
12371,205,11976
12372,537,17976
12373,122,5524
12374,824,4722
12375,366,3973
12376,1933,1544
12377,1358,10619
12378,268,16683
12379,1147,7879
12380,795,10269
12381,931,8888
12382,431,2016
12383,1372,19965
12384,868,19342
12385,1225,11267
12386,581,9728
12387,1983,11589
12388,1431,16247
12389,1500,5026
12390,1663,19829
12391,1393,518
12392,122,4354
12393,1901,14002
12394,1791,15904
12395,1162,5875
12396,114,6077
12397,1156,19184
12398,1537,13582
12399,1807,13769
12400,1022,8388
12401,83,13639
12402,792,2007
12403,291,471
12404,261,11365
12405,1103,2066
12406,344,8960
12407,1505,1775
12408,1049,2828
12409,984,4303
12410,65,5333
12411,1155,12777
12412,303,2180
12413,974,18291
12414,442,12382
12415,1880,9226
12416,1572,9407
12417,288,1597
12418,1535,14105
12419,677,15022
12420,798,1361
12421,875,15386
12422,223,13986
12423,1790,12753
12424,913,12501
12425,1940,4200
12426,1971,5832
12427,160,8624
12428,1835,16631
12429,1971,18171
12430,348,4764
12431,1095,9634
12432,89,3624
12433,842,4893
12434,519,14581
12435,674,9829
12436,288,12346
12437,599,12362
12438,986,6430
12439,1471,13170
12440,315,7434
12441,806,1724
12442,841,18570
12443,1224,15374
12444,1487,253
12445,869,11376
12446,859,3275
12447,243,3755
12448,1856,674
12449,89,8409
12450,545,14912
12451,1260,1847
12452,1835,2484
12453,1789,10678
12454,1825,17749
12455,82,15627
12456,1105,15652
12457,962,16474
12458,1133,6047
12459,642,15566
12460,882,9229
12461,92,12709
12462,1353,7488
12463,70,8417
12464,1958,1733
12465,477,18806
12466,1678,4295
12467,1867,18012
12468,1974,15216
12469,1659,1647
12470,549,6318
12471,1465,8598
12472,55,7021
12473,399,4060
12474,457,17117
12475,773,6706
12476,1996,5108
12477,437,18634
12478,155,13645
12479,1512,8168
12480,1740,5553
12481,1185,3332
12482,1624,11908
12483,169,7624
12484,1120,5186
12485,787,18
12486,247,8508
12487,1298,14817
12488,166,10872
12489,378,5264
12490,1720,9399
12491,1270,13350
12492,1572,14180
12493,1369,16327
12494,1750,13365
12495,851,9383
12496,316,1602
12497,687,10182
12498,373,10886
12499,1454,14532
12500,781,1902
12501,1864,6611
12502,978,14683
12503,1136,4276
12504,1874,1125
12505,1482,17499
12506,1304,19355
12507,1518,7557
12508,1036,13499
12509,1780,6469
12510,1925,2359
12511,1736,15989
12512,1964,7008
12513,1409,11392
12514,295,18681
12515,1156,6620
12516,920,17143
12517,1338,1138
12518,345,17303
12519,1103,19371
12520,955,19489
12521,1692,15861
12522,1874,10887
12523,345,5134
12524,1711,19440
12525,1250,1052
12526,213,11700
12527,401,13542
12528,331,5269
12529,758,13804
12530,703,17982
12531,525,19924
12532,1826,11802
12533,1601,7857
12534,1713,19469
12535,1051,3095
12536,1466,19606
12537,570,16834
12538,1275,11294
12539,536,13215
12540,1523,11571
12541,680,259
12542,127,16967
12543,1307,9535
12544,1398,3060
12545,1247,14089
12546,827,8866
12547,1937,11003
12548,1369,13982
12549,1382,3052
12550,305,13172
12551,1444,15161
12552,1040,17739
12553,1170,15525
12554,963,15324
12555,1478,8136
12556,1270,15745
12557,1344,5770
12558,669,9907
12559,979,7047
12560,1253,10673
12561,1665,11950
12562,1835,16355
12563,1448,19192
12564,1643,6930
12565,765,16751
12566,407,2669
12567,317,7852
12568,419,332
12569,1210,4669
12570,11,12848
12571,647,15875
12572,988,9719
12573,639,11437
12574,1728,13970
12575,1297,10096
12576,1253,14204
12577,1095,3648
12578,96,13451
12579,1261,797
12580,1074,14458
12581,1651,14637
12582,1909,541
12583,439,17452
12584,993,1833
12585,1098,9480
12586,713,9675
12587,1030,8764
12588,308,10486
12589,1588,19803
12590,1258,7810
12591,1007,15969
12592,558,17843
12593,14,14744
12594,1358,6599
12595,536,12767
12596,1258,654
12597,1593,6474
12598,1532,16226
12599,545,2694
12600,1430,8578
12601,378,4562
12602,1337,2658
12603,1454,15740
12604,1506,13091
12605,387,3441
12606,700,5800
12607,1658,11264
12608,392,7178
12609,1409,15212
12610,395,617
12611,501,13329
12612,254,9832
12613,76,6711
12614,346,19859
12615,1944,12309
12616,491,7228
12617,1538,9347
12618,1185,4597
12619,140,14115
12620,995,12798
12621,64,993
12622,7,16920
12623,1930,82
12624,1669,13666
12625,1578,7108
12626,1451,7035
12627,1869,14251
12628,1879,12876
12629,1958,18773
12630,1511,2630
12631,1937,6413
12632,312,14951
12633,688,10192
12634,1075,15860
12635,52,19082
12636,120,16859
12637,174,16322
12638,769,7643
12639,769,14300
12640,1743,13612
12641,121,4201
12642,1347,19841
12643,1778,14821
12644,662,12270
12645,1536,8220
12646,1529,3195
12647,119,6878
12648,285,5217
12649,1862,14887
12650,35,15068
12651,134,644
12652,1862,16242
12653,173,8476
12654,228,15460
12655,350,12549
12656,1198,6689
12657,253,6544
12658,302,8881
12659,1506,16705
12660,280,15518
12661,1954,17473
12662,345,16573
12663,1146,9834
12664,352,13605
12665,1329,3076
12666,1021,2819
12667,560,9553
12668,1073,18528
12669,1842,1309
12670,1790,16603
12671,45,9395
12672,1511,13393
12673,163,11162
12674,1566,8241
12675,1473,9489
12676,876,6235
12677,1914,3507
12678,1115,1753
12679,1364,9378
12680,1365,10036
12681,362,14471
12682,1419,10344
12683,1343,10950
12684,400,2736
12685,1495,5224
12686,543,18466
12687,883,19290
12688,181,6518
12689,455,5060
12690,1488,11449
12691,1554,2171
12692,1102,5429
12693,871,8025
12694,1452,12276
12695,897,6881
12696,1268,8206
12697,1540,2627
12698,1339,6803
12699,1489,1058
12700,1672,4950
12701,368,2182
12702,1539,9156
12703,265,17380
12704,1441,7610
12705,195,2331
12706,365,11548
12707,1794,11433
12708,143,1788
12709,1702,18189
12710,1060,19160
12711,1489,14029
12712,757,17407
12713,1289,14921
12714,23,6164
12715,1202,12742
12716,673,5159
12717,48,3885
12718,140,11609
12719,1865,7874
12720,1605,17501
12721,666,8392
12722,1867,1384
12723,753,13819
12724,174,4008
12725,351,8628
12726,513,1273
12727,207,9926
12728,920,10522
12729,229,10569
12730,1192,14078
12731,5,10956
12732,1865,18474
12733,1528,4936
12734,1255,14088
12735,1767,4775
12736,1918,3938
12737,563,19863
12738,1143,5665
12739,1636,7823
12740,252,25
12741,1736,5423
12742,987,4725
12743,1138,12486
12744,366,14402
12745,278,4314
12746,1434,5450
12747,93,5254
12748,89,14119
12749,430,13534
12750,1959,1813
12751,462,16263
12752,715,18060
12753,1712,5824
12754,283,9264
12755,521,13969
12756,1266,1145
12757,646,7772
12758,32,7692
12759,1507,8556
12760,1607,9702
12761,628,7904
12762,1164,3162
12763,234,1866
12764,623,19059
12765,201,6363
12766,1563,9157
12767,1882,4491
12768,194,14997
12769,521,16977
12770,1896,9466
12771,646,15373
12772,1413,18773
12773,82,5992
12774,804,6094
12775,641,8928
12776,26,19691
12777,78,1473
12778,617,10930
12779,200,16844
12780,1013,11209
12781,869,17388
12782,1207,8020
12783,1450,6730
12784,1744,11311
12785,412,4118
12786,1690,12897
12787,980,12077
12788,1322,15457
12789,814,5350
12790,564,13489
12791,255,10443
12792,767,4002
12793,253,11437
12794,1439,5205
12795,1393,10120
12796,629,2419
12797,1687,13936
12798,779,10855
12799,331,13860
12800,1337,5626
12801,882,6416
12802,1723,14797
12803,1666,15792
12804,1109,17817
12805,782,10773
12806,1197,10874
12807,1622,9385
12808,520,11466
12809,1670,5589
12810,286,3797
12811,962,11632
12812,1960,4503
12813,1516,19801
12814,1835,7862
12815,816,12372
12816,944,6548
12817,468,4245
12818,1429,4454
12819,1862,15505
12820,670,820
12821,43,5511
12822,1800,18079
12823,1257,6202
12824,1789,14183
12825,1286,5647
12826,1395,936
12827,1921,13662
12828,197,4827
12829,1674,7875
12830,1180,476
12831,1136,2112
12832,14,4180
12833,1266,17422
12834,772,2033
12835,888,1294
12836,484,9835
12837,298,15246
12838,415,2381
12839,586,19612
12840,1836,19793
12841,1809,13367
12842,263,5958
12843,799,3640
12844,135,10356
12845,1943,594
12846,284,9537
12847,467,3442
12848,199,5523
12849,1418,16032
12850,1862,2592
12851,433,7679
12852,1666,10406
12853,312,19798
12854,1247,7170
12855,1682,2432
12856,782,13045
12857,656,12345
12858,1647,1256
12859,36,9227
12860,944,12815
12861,96,32
12862,1150,19470
12863,1319,15086
12864,1404,7285
12865,595,15253
12866,1294,5227
12867,682,11430
12868,873,18087
12869,977,13064
12870,1522,19385
12871,1525,7914
12872,436,7562
12873,279,10888
12874,310,17563
12875,403,11900
12876,145,16880
12877,992,12729
12878,1216,16357
12879,1766,1180
12880,1347,4822
12881,1011,11437
12882,1578,18723
12883,1360,538
12884,488,422
12885,960,11787
12886,7,1663
12887,231,11049
12888,375,16672
12889,1854,3027
12890,344,19617
12891,1488,7483
12892,372,11892
12893,135,14256
12894,219,11585
12895,423,18949
12896,1132,18050
12897,1107,451
12898,692,53
12899,1426,1304
12900,1229,12577
12901,412,7445
12902,1588,3593
12903,1197,1510
12904,1359,19820
12905,1367,6390
12906,153,1653
12907,265,9387
12908,320,4310
12909,214,2288
12910,1361,16696
12911,1049,13789
12912,1871,19545
12913,578,18449
12914,1429,2543
12915,1965,2033
12916,376,14263
12917,136,3231
12918,671,14091
12919,697,15827
12920,464,10684
12921,380,18150
12922,997,13040
12923,1688,14670
12924,1460,15880
12925,1672,7874
12926,1295,6655
12927,684,3768
12928,1148,16507
12929,548,8112
12930,547,2443
12931,171,7644
12932,479,7778
12933,1488,9122
12934,1631,16429
12935,1757,13571
12936,219,11224
12937,164,10612
12938,445,7943
12939,1098,556
12940,118,3894
12941,1228,6210
12942,1543,11587
12943,386,2839
12944,340,4066
12945,436,19036
12946,242,8184
12947,101,1980
12948,1837,3360
12949,752,7256
12950,908,18258
12951,1143,3843
12952,1269,2144
12953,1744,2357
12954,1368,18951
12955,993,9226
12956,1101,4359
12957,691,1473
12958,362,1092
12959,1906,476
12960,184,3556
12961,78,12589
12962,1011,18226
12963,1963,5703
12964,32,16272
12965,1633,1790
12966,1003,88
12967,893,11810
12968,1582,2564
12969,1286,2298
12970,942,3085
12971,543,14470
12972,80,4526
12973,278,4626
12974,767,7586
12975,185,2246
12976,1120,12104
12977,1138,19047
12978,1309,1526
12979,1431,11769
12980,756,5520
12981,1440,7298
12982,613,16831
12983,1433,3541
12984,1511,13532
12985,1133,3644
12986,1517,11289
12987,1465,4318
12988,1585,14389
12989,1900,851
12990,1632,7968
12991,1505,495
12992,627,19740
12993,853,14317
12994,1692,16116
12995,786,5903
12996,937,11446
12997,950,15737
12998,1178,4611
12999,12,9721
13000,506,15248
13001,540,7084
13002,1771,7271
13003,1883,16508
13004,1889,8651
13005,1707,15680
13006,710,1196
13007,1629,15978
13008,1568,14732
13009,1052,3110
13010,428,16290
13011,655,12734
13012,1570,9082
13013,625,14901
13014,594,9630
13015,25,8178
13016,201,18227
13017,988,13010
13018,535,12346
13019,1228,107
13020,1519,4576
13021,1510,10469
13022,49,9594
13023,1990,10073
13024,1516,11925
13025,1459,5934
13026,606,11532
13027,1676,13501
13028,1963,3348
13029,762,9965
13030,1470,6814
13031,519,18576
13032,561,9548
13033,1395,5016
13034,1369,12138
13035,1320,6056
13036,1465,2881
13037,44,5366
13038,961,9621
13039,150,11539
13040,1752,19116
13041,126,2947
13042,681,1349
13043,750,596
13044,1407,8764
13045,375,2024
13046,521,6
13047,968,7450
13048,1980,5985
13049,391,18313
13050,1365,2216
13051,437,8133
13052,924,5346
13053,682,6356
13054,349,10779
13055,346,17438
13056,1926,16856
13057,1597,8488
13058,337,18880
13059,382,9680
13060,1601,13244
13061,570,4820
13062,649,17098
13063,1135,14301
13064,1203,15961
13065,1129,15872
13066,161,2201
13067,1176,19351
13068,264,16456
13069,1924,9555
13070,1496,2489
13071,1623,5564
13072,965,12855
13073,1193,15666
13074,463,10228
13075,302,5878
13076,871,5621
13077,1257,19782
13078,1005,13256
13079,1935,11900
13080,194,7803
13081,1362,10643
13082,1693,11831
13083,641,4476
13084,1776,1250
13085,590,13203
13086,312,7739
13087,542,11781
13088,601,18169
13089,342,4329
13090,50,18741
13091,134,19197
13092,1243,500
13093,103,19693
13094,464,2261
13095,1593,4002
13096,250,17222
13097,693,17585
13098,756,4824
13099,576,19871
13100,431,18715
13101,371,6515
13102,1570,3284
13103,1173,14216
13104,1681,9206
13105,1620,19385
13106,1368,12618
13107,921,9703
13108,884,9434
13109,1551,5333
13110,99,7818
13111,1300,17172
13112,294,9309
13113,1942,19639
13114,1398,7218
13115,710,5298
13116,124,19080
13117,1083,439
13118,1198,8353
13119,633,12888
13120,905,3793
13121,1163,8838
13122,1091,6852
13123,517,18558
13124,822,68
13125,1289,3499
13126,1140,16955
13127,1517,4924
13128,849,12966
13129,9,9242
13130,1874,2577
13131,1593,14643
13132,903,13973
13133,533,5379
13134,497,8374
13135,265,19808
13136,1871,12697
13137,1742,9560
13138,226,10705
13139,1958,10420
13140,1415,213
13141,920,17053
13142,254,2446
13143,489,6273
13144,1619,17129
13145,1768,4972
13146,1760,17347
13147,885,13245
13148,1527,14010
13149,1213,18740
13150,1497,8589
13151,301,2981
13152,1703,18261
13153,1248,386
13154,1449,19908
13155,1714,6424
13156,1772,16370
13157,239,15279
13158,81,8319
13159,1958,14465
13160,1179,10754
13161,1334,13672
13162,605,7220
13163,1861,14224
13164,432,18738
13165,299,4916
13166,390,18598
13167,1664,12832
13168,198,169
13169,303,17617
13170,61,18394
13171,1012,15805
13172,1936,10296
13173,1703,2584
13174,753,5679
13175,474,2136
13176,230,5086
13177,531,483
13178,1514,4973
13179,214,10899
13180,1446,16644
13181,1915,11371
13182,112,3844
13183,289,4607
13184,255,14478
13185,560,2877
13186,804,4672
13187,459,4524
13188,1318,9636
13189,1587,15613
13190,475,11394
13191,369,6168
13192,756,5180
13193,1885,2070
13194,1165,4138
13195,1369,19756
13196,1897,12782
13197,743,19809
13198,521,16145
13199,494,5613
13200,1481,15819
13201,1215,15666
13202,1015,7339
13203,704,3790
13204,1988,8440
13205,778,19513
13206,1117,7809
13207,558,10078
13208,1163,1083
13209,1807,16460
13210,1666,15746
13211,156,11548
13212,1993,19562
13213,296,19674
13214,579,804
13215,252,3658
13216,662,14302
13217,696,6979
13218,613,9137
13219,62,14693
13220,1779,5625
13221,479,6412
13222,926,11804
13223,754,9656
13224,1273,1527
13225,1465,6338
13226,1041,2676
13227,1841,9548
13228,845,4159
13229,700,16603
13230,356,17917
13231,139,19614
13232,1643,7730
13233,1147,14993
13234,485,19348
13235,1607,10353
13236,1833,3083
13237,1766,18833
13238,247,2788
13239,1178,17537
13240,1300,2722
13241,1533,11270
13242,1831,13027
13243,1174,14029
13244,416,4117
13245,436,9846
13246,18,9285
13247,1163,19874
13248,1894,628
13249,1060,3568
13250,1740,12664
13251,1404,18969
13252,1093,18095
13253,343,17435
13254,118,12662
13255,661,10968
13256,15,15921
13257,1987,10085
13258,696,13534
13259,939,13732
13260,55,19791
13261,1416,8688
13262,1048,17384
13263,875,12904
13264,837,13064
13265,1121,1103
13266,296,16114
13267,1000,9159
13268,1309,13832
13269,67,8744
13270,1296,11065
13271,1218,4588
13272,945,5149
13273,413,15535
13274,836,6123
13275,621,3962
13276,1245,9386
13277,1640,9135
13278,1117,15452
13279,1054,11288
13280,194,4788
13281,1095,17862
13282,1709,8644
13283,1675,13020
13284,592,9641
13285,946,9113
13286,1820,6126
13287,1086,9596
13288,707,19559
13289,2,18049
13290,1465,10726
13291,1979,14844
13292,1483,11174
13293,1273,8561
13294,185,17199
13295,1255,19664
13296,609,16361
13297,381,6183
13298,1483,469
13299,381,15564
13300,1081,14551
13301,1279,13962
13302,616,16354
13303,1854,5757
13304,1033,19755
13305,405,10409
13306,1299,9493
13307,1403,8739
13308,557,3584
13309,784,298
13310,7,4968
13311,3,11103
13312,524,11353
13313,1852,13091
13314,1441,3705
13315,610,19738
13316,1988,18148
13317,26,9974
13318,465,8764
13319,929,12460
13320,1012,3491
13321,932,11744
13322,1402,19281
13323,1714,1978
13324,1853,6541
13325,1891,10028
13326,1881,17021
13327,442,13043
13328,1438,5456
13329,1295,10419
13330,1476,9914
13331,385,12588
13332,1065,323
13333,1992,17330
13334,780,17912
13335,1765,10595
13336,424,18608
13337,1148,5585
13338,127,17488
13339,1545,11125
13340,1029,15051
13341,361,14103
13342,860,58
13343,1392,57
13344,1515,17719
13345,225,6723
13346,1013,475
13347,950,19920
13348,145,5001
13349,1788,15649
13350,1163,6177
13351,570,8482
13352,1121,4025
13353,1265,9480
13354,949,2070
13355,1398,1798
13356,511,3524
13357,1377,9739
13358,1156,77
13359,398,15475
13360,311,11481
13361,923,10977
13362,1597,4635
13363,1653,11682
13364,1324,19833
13365,1486,3972
13366,1806,14435
13367,285,7936
13368,1859,5220
13369,434,9374
13370,1571,12889
13371,1130,15664
13372,28,4685
13373,1882,10470
13374,1589,7077
13375,1552,8829
13376,1837,12448
13377,1698,279
13378,1867,17677
13379,142,16923
13380,946,1383
13381,997,2897
13382,149,7146
13383,927,10525
13384,1731,5390
13385,1194,17739
13386,732,15335
13387,160,10875
13388,1509,9277
13389,515,18129
13390,1061,2344
13391,1721,7021
13392,980,15374
13393,1797,3780
13394,1744,12724
13395,514,3727
13396,394,8843
13397,1059,12325
13398,811,17320
13399,557,11598
13400,928,475
13401,1570,17469
13402,302,5737
13403,1823,13538
13404,971,19624
13405,1651,5981
13406,1428,18615
13407,1692,210
13408,618,9322
13409,649,3525
13410,683,18521
13411,1452,7695
13412,1465,9449
13413,1783,2132
13414,953,4663
13415,254,9613
13416,661,19636
13417,1932,17399
13418,987,10581
13419,31,11236
13420,386,6410
13421,1450,2299
13422,1808,7206
13423,64,9141
13424,1129,3209
13425,1395,6436
13426,1398,13757
13427,1028,12620
13428,1404,14498
13429,756,16440
13430,601,9291
13431,1826,6730
13432,99,16661
13433,348,10433
13434,1511,18174
13435,946,19630
13436,1302,10154
13437,1861,11128
13438,1286,8027
13439,1293,7347
13440,165,16474
13441,1441,3074
13442,686,6700
13443,831,7247
13444,1089,13034
13445,475,16197
13446,774,9151
13447,1980,12350
13448,824,5890
13449,436,7343
13450,777,17410
13451,726,13049
13452,296,8426
13453,99,18125
13454,610,1524
13455,487,9146
13456,1505,2688
13457,1487,5468
13458,1972,12815
13459,1174,11487
13460,284,19777
13461,1691,17700
13462,14,10332
13463,1303,94
13464,206,19684
13465,1434,16116
13466,1103,19908
13467,1023,11416
13468,1975,15652
13469,163,10636
13470,1359,444
13471,321,10332
13472,941,18809
13473,1195,4400
13474,1448,9595
13475,1938,13547
13476,721,15893
13477,1741,1986
13478,984,10094
13479,879,19925
13480,550,9184
13481,1542,10862
13482,1970,1151
13483,765,18888
13484,1286,11838
13485,27,5070
13486,462,3552
13487,908,3980
13488,1514,7934
13489,765,13092
13490,338,19998
13491,832,17212
13492,1041,1205
13493,1618,12104
13494,513,18418
13495,734,12950
13496,982,15184
13497,1716,4354
13498,1511,4733
13499,1905,10471
13500,1608,2609
13501,724,18793
13502,247,3532
13503,1052,11006
13504,577,16096
13505,242,5836
13506,782,12103
13507,1564,1512
13508,837,14768
13509,483,6553
13510,1828,10628
13511,615,7498
13512,1870,3325
13513,1660,7126
13514,1589,10716
13515,1032,8567
13516,1393,5594
13517,228,7495
13518,1037,15326
13519,1355,14058
13520,1927,19843
13521,1516,4350
13522,1083,2067
13523,1167,18089
13524,1990,11398
13525,440,13828
13526,1769,2691
13527,1882,19119
13528,1848,13029
13529,987,8632
13530,1351,1793
13531,117,16467
13532,1389,3287
13533,326,1571
13534,1556,11983
13535,854,15619
13536,1851,8433
13537,1510,2607
13538,1613,18564
13539,1970,17927
13540,846,5876
13541,554,16930
13542,451,9631
13543,1918,13330
13544,1214,1955
13545,178,13518
13546,1546,1269
13547,1618,15999
13548,1094,4333
13549,658,5934
13550,437,3059
13551,633,1527
13552,1545,4487
13553,1563,9995
13554,861,6453
13555,403,17259
13556,1109,4364
13557,1829,3928
13558,1787,2071
13559,1181,10334
13560,1550,12011
13561,266,10524
13562,1125,19713
13563,570,10364
13564,1231,6940
13565,884,14953
13566,91,15169
13567,712,12848
13568,1766,14201
13569,1067,8041
13570,1178,4937
13571,1991,3753
13572,1568,19147
13573,1755,15673
13574,538,18964
13575,1942,3128
13576,1801,7646
13577,135,2701
13578,1648,8737
13579,329,10185
13580,352,4460
13581,945,4132
13582,100,11517
13583,1549,4120
13584,1369,1381
13585,1981,409
13586,1344,10869
13587,150,2309
13588,97,13287
13589,668,16
13590,1316,10953
13591,1616,17875
13592,1394,17138
13593,834,1031
13594,211,5847
13595,1964,4555
13596,1212,19628
13597,120,6902
13598,130,3169
13599,34,3781
13600,165,13213
13601,389,4876
13602,1951,15557
13603,189,5600
13604,611,9450
13605,1677,6736
13606,1818,13258
13607,375,8271
13608,935,16690
13609,1939,18144
13610,1450,4260
13611,164,7343
13612,1815,16664
13613,684,13015
13614,1070,13807
13615,1000,9275
13616,560,3560
13617,318,15749
13618,886,12821
13619,756,4291
13620,832,13600
13621,1408,17356
13622,851,7812
13623,1350,17120
13624,343,5296
13625,1139,3891
13626,1322,13303
13627,871,6857
13628,445,10092
13629,322,18729
13630,1031,12316
13631,742,5338
13632,1343,1934
13633,414,3268
13634,1084,2982
13635,1426,19279
13636,1557,1943
13637,1496,5055
13638,1285,15336
13639,341,19113
13640,1337,18880
13641,1648,349
13642,1461,15762
13643,926,13554
13644,30,10832
13645,1485,9143
13646,334,12537
13647,1878,8027
13648,999,2396
13649,1295,7187
13650,1127,10425
13651,1224,1560
13652,356,10172
13653,510,10518
13654,1965,10415
13655,972,10378
13656,844,15358
13657,1443,10502
13658,1116,13223
13659,1655,15757
13660,1736,6484
13661,371,1410
13662,818,3743
13663,668,423
13664,1329,18315
13665,719,6429
13666,1613,209
13667,1674,1427
13668,292,4411
13669,1622,13723
13670,74,8404
13671,363,17338
13672,490,16655
13673,596,8068
13674,65,7949
13675,902,2040
13676,1762,16123
13677,475,17371
13678,613,2844
13679,418,4290
13680,1182,14948
13681,853,16742
13682,1610,9510
13683,630,14484
13684,741,8774
13685,1350,13551
13686,1689,16578
13687,1828,13683
13688,996,10180
13689,1279,15520
13690,1715,17872
13691,1616,9905
13692,230,8057
13693,503,5710
13694,1603,10401
13695,276,18573
13696,1322,8583
13697,1063,11247
13698,206,7233
13699,1217,6305
13700,389,4520
13701,1825,12512
13702,998,10399
13703,1104,5802
13704,1936,11238
13705,1782,6383
13706,351,287
13707,1096,18581
13708,760,6933
13709,446,1447
13710,1621,14397
13711,232,18712
13712,63,11007
13713,131,15106
13714,1206,14290
13715,647,5791
13716,621,3069
13717,1388,19901
13718,791,15535
13719,529,3815
13720,151,1045
13721,1522,12214
13722,1264,11634
13723,1049,14184
13724,263,9113
13725,29,14059
13726,1026,8238
13727,1866,11605
13728,1175,2920
13729,695,17835
13730,717,2824
13731,503,18206
13732,1758,13671
13733,208,18480
13734,467,6239
13735,1464,11636
13736,1067,6581
13737,17,8792
13738,1522,16464
13739,1832,5538
13740,1520,17816
13741,718,4995
13742,464,8808
13743,1495,7084
13744,1794,18436
13745,123,6891
13746,1394,10878
13747,83,10899
13748,1180,19455
13749,1380,7650
13750,1967,17989
13751,22,17653
13752,309,12768
13753,54,17879
13754,1203,13138
13755,1977,2933
13756,1640,18371
13757,1242,1400
13758,655,3914
13759,593,17291
13760,1820,10157
13761,564,3006
13762,306,3110
13763,1472,10742
13764,919,15322
13765,142,11570
13766,243,1469
13767,1211,8819
13768,1388,4975
13769,16,13089
13770,1877,15679
13771,1141,3600
13772,900,5549
13773,1003,10160
13774,490,656
13775,1024,12361
13776,447,17746
13777,1015,3953
13778,506,9788
13779,1976,15854
13780,38,6438
13781,1387,14771
13782,336,15612
13783,39,13790
13784,1677,10380
13785,1910,16834
13786,749,7596
13787,900,13905
13788,84,656
13789,936,9
13790,61,9843
13791,756,7402
13792,1626,18362
13793,162,2119
13794,1385,17900
13795,1212,3992
13796,930,9729
13797,1960,8080
13798,293,8157
13799,692,12494
13800,914,15128
13801,1520,9763
13802,464,10932
13803,252,8235
13804,1890,13148
13805,1189,14520
13806,11,2703
13807,1896,7191
13808,1326,10461
13809,531,18599
13810,149,6035
13811,589,11853
13812,1121,15317
13813,1493,10344
13814,627,11148
13815,281,2780
13816,1914,16728
13817,1807,9516
13818,1577,8395
13819,827,4395
13820,1537,16567
13821,1459,1776
13822,693,6630
13823,967,19949
13824,1050,14152
13825,116,7400
13826,544,1152
13827,864,12570
13828,243,17761
13829,87,4581
13830,73,9749
13831,794,15335
13832,592,12911
13833,1009,16776
13834,1476,18696
13835,583,7087
13836,1576,4658
13837,1292,8462
13838,1406,682
13839,28,7226
13840,366,14116
13841,27,14945
13842,1619,11676
13843,1411,2320
13844,189,5985
13845,403,4908
13846,989,17325
13847,1806,16229
13848,1011,7222
13849,325,1467
13850,1403,18597
13851,1010,18682
13852,1351,3682
13853,663,4874
13854,713,4115
13855,1186,8969
13856,1398,11967
13857,1484,13602
13858,579,6017
13859,1860,9762
13860,22,4065
13861,477,1841
13862,48,8722
13863,1922,2886
13864,15,4165
13865,895,17762
13866,1929,3465
13867,922,10227
13868,1318,16037
13869,432,1391
13870,1339,9044
13871,530,3761
13872,691,16485
13873,1131,15743
13874,304,19955
13875,1585,8642
13876,1675,5025
13877,1677,9392
13878,454,18484
13879,497,12591
13880,738,11844
13881,395,19539
13882,1227,16799
13883,991,4769
13884,720,4631
13885,1638,7485
13886,527,4002
13887,1064,19843
13888,1532,1863
13889,1484,5146
13890,464,3248
13891,1936,4566
