id,user_id,anecdote_id,value
204852,497,49807,1
204853,4681,29775,1
204854,4949,4775,1
204855,4571,12584,1
204856,1855,45202,-1
204857,1942,21165,-1
204858,1545,14962,-1
204859,4041,41433,-1
204860,4199,14847,1
204861,2302,15963,-1
204862,1647,10339,-1
204863,3119,27093,1
204864,4532,14606,1
204865,3870,9625,1
204866,4253,11793,1
204867,4866,9074,-1
204868,1953,46173,1
204869,952,14835,1
204870,4516,31180,1
204871,352,30812,-1
204872,3664,8621,-1
204873,367,5170,-1
204874,2480,37913,1
204875,4994,10184,-1
204876,4547,25748,1
204877,180,39022,1
204878,577,24103,1
204879,3160,14390,-1
204880,1383,24760,-1
204881,1580,18328,1
204882,3915,12907,-1
204883,2972,48695,1
204884,4482,28267,-1
204885,80,27275,1
204886,2023,38339,1
204887,205,43378,-1
204888,4497,32901,-1
204889,2217,39039,-1
204890,2453,29403,-1
204891,658,18477,1
204892,1213,10896,1
204893,4285,11505,-1
204894,2718,42078,1
204895,217,12828,1
204896,3626,6874,1
204897,3659,35082,1
204898,3167,45085,-1
204899,182,27466,1
204900,4131,12057,1
204901,3142,17828,1
204902,3265,26361,1
204903,1452,10257,-1
204904,256,45823,-1
204905,768,9463,1
204906,2293,30164,1
204907,1603,45384,1
204908,2467,32258,1
204909,4326,29163,1
204910,1348,44052,1
204911,3281,40697,-1
204912,3031,6961,-1
204913,3164,18528,-1
204914,4831,41117,-1
204915,4509,23125,-1
204916,4908,40895,1
204917,1047,27603,-1
204918,3338,43748,-1
204919,2580,36497,-1
204920,3783,48637,1
204921,2306,21137,1
204922,877,42339,-1
204923,1726,8643,-1
204924,1929,2620,1
204925,2592,29508,-1
204926,4280,14626,1
204927,1635,35336,-1
204928,3750,10500,-1
204929,3236,10255,1
204930,2684,2983,1
204931,1491,35290,-1
204932,3912,12546,-1
204933,706,8012,-1
204934,2341,7559,-1
204935,1404,46419,-1
204936,2989,9622,1
204937,1306,43346,-1
204938,1239,780,1
204939,1245,27292,1
204940,4172,47740,-1
204941,3969,30876,-1
204942,2179,46437,-1
204943,4042,23145,1
204944,1484,46252,1
204945,2996,12250,-1
204946,1720,5356,1
204947,1322,24983,1
204948,946,16353,-1
204949,2116,20803,1
204950,3583,41311,1
204951,2361,6140,1
204952,4559,10918,-1
204953,1078,16984,-1
204954,2579,38094,1
204955,1515,8455,-1
204956,2588,46279,-1
204957,272,14371,-1
204958,3010,2027,-1
204959,4875,387,-1
204960,3111,31396,-1
204961,3777,14428,1
204962,655,31269,1
204963,3867,8506,-1
204964,4851,25314,-1
204965,4438,7365,-1
204966,3351,47376,1
204967,3262,37609,1
204968,2488,21006,-1
204969,4472,37052,1
204970,1941,41219,-1
204971,2152,26196,-1
204972,1064,26958,-1
204973,3023,20165,-1
204974,2420,29863,-1
204975,1633,37398,-1
204976,4668,9593,-1
204977,2201,49352,-1
204978,608,4461,-1
204979,4384,48882,-1
204980,4349,873,-1
204981,4108,43300,-1
204982,137,14936,1
204983,2959,25533,-1
204984,2047,13666,1
204985,3825,8745,-1
204986,3682,40318,-1
204987,4160,10293,-1
204988,1105,19160,-1
204989,2164,22527,-1
204990,1858,12012,1
204991,4119,36296,-1
204992,3976,19470,1
204993,4216,8738,-1
204994,126,17650,-1
204995,1275,24866,-1
204996,823,15111,-1
204997,3590,17608,1
204998,3214,45393,-1
204999,3657,49404,-1
205000,839,1299,-1
205001,1037,14479,-1
205002,4979,6101,-1
205003,4097,8184,-1
205004,724,28195,1
205005,301,21350,1
205006,580,6604,-1
205007,1700,23119,1
205008,2670,2311,-1
205009,4556,44406,1
205010,2049,34967,1
205011,3871,38154,1
205012,3198,22410,-1
205013,2465,48276,1
205014,3932,24206,-1
205015,1820,48756,-1
205016,1042,43241,-1
205017,2534,45450,1
205018,3169,36309,1
205019,3773,46957,1
205020,1048,1038,1
205021,4410,36246,1
205022,3580,11516,1
205023,3322,17654,1
205024,3542,18487,-1
205025,1374,44819,-1
205026,4701,17229,1
205027,1757,25562,-1
205028,2811,42072,-1
205029,2901,22833,-1
205030,2411,28055,1
205031,1766,44212,1
205032,2588,10531,-1
205033,3674,36235,1
205034,2202,34342,-1
205035,2558,1589,-1
205036,4306,17360,1
205037,4996,13462,1
205038,2677,12097,-1
205039,1827,46429,1
205040,2259,20854,-1
205041,1901,25108,-1
205042,4137,45744,1
205043,4869,25731,-1
205044,1704,23343,1
205045,623,13653,-1
205046,519,38604,-1
205047,1657,16556,1
205048,2770,3867,-1
205049,4155,20791,-1
205050,3227,2262,-1
205051,3435,6492,-1
205052,4096,49881,-1
205053,2995,13473,1
205054,3498,41968,-1
205055,320,11200,1
205056,4328,21109,1
205057,2289,48129,-1
205058,1108,19627,1
205059,805,34496,-1
205060,105,47705,-1
205061,4978,20794,1
205062,2004,34449,-1
205063,3885,40797,-1
205064,4545,2477,1
205065,3809,47282,-1
205066,2529,23932,-1
205067,841,2615,-1
205068,4356,6551,-1
205069,3863,21384,1
205070,3911,48175,-1
205071,2442,18430,1
205072,3090,41956,-1
205073,4727,4621,1
205074,1078,19815,-1
205075,3525,7184,1
205076,2208,12092,-1
205077,4509,40980,1
205078,3043,22251,1
205079,696,12506,-1
205080,1423,33849,1
205081,1997,4070,1
205082,1508,2832,1
205083,2572,35117,1
205084,4012,11390,1
205085,4917,34419,-1
205086,4081,28519,1
205087,1230,25273,1
205088,3699,34707,1
205089,2765,30356,1
205090,4036,6595,-1
205091,4776,19992,1
205092,1382,39569,-1
205093,2972,31822,1
205094,3960,17750,1
205095,4844,46251,1
205096,3115,2437,1
205097,3651,38112,-1
205098,4188,32616,-1
205099,4664,16402,-1
205100,863,38565,1
205101,4942,28790,1
205102,1393,7914,-1
205103,4089,39465,-1
205104,3658,41753,-1
205105,4960,20895,-1
205106,369,19872,1
205107,2472,3927,-1
205108,4366,39211,1
205109,1540,47244,1
205110,3509,41581,-1
205111,4034,15334,1
205112,3847,35496,-1
205113,1038,26325,1
205114,4902,48803,-1
205115,2182,37155,1
205116,3297,42868,1
205117,1246,30738,-1
205118,3666,5753,-1
205119,1108,32701,1
205120,1274,31235,-1
205121,3971,10697,-1
205122,3930,41014,-1
205123,1695,1221,1
205124,1557,29947,-1
205125,63,40982,1
205126,3423,23950,-1
205127,1953,8213,-1
205128,2925,47220,-1
205129,2760,30289,1
205130,1942,40262,-1
205131,2203,21945,-1
205132,1739,26197,-1
205133,3593,11101,-1
205134,339,8904,1
205135,1924,33004,-1
205136,3958,36625,-1
205137,3666,19100,1
205138,1594,30422,1
205139,1221,1125,-1
205140,863,4960,-1
205141,1379,11870,1
205142,2421,9788,-1
205143,3493,12491,-1
205144,385,26357,1
205145,1167,14972,1
205146,956,28274,1
205147,2206,43242,-1
205148,4975,37030,1
205149,2698,30074,-1
205150,186,10239,1
205151,839,10440,-1
205152,623,49288,-1
205153,58,21935,1
205154,4529,29258,1
205155,2996,19079,-1
205156,2485,47907,-1
205157,3226,11235,-1
205158,2477,23578,1
205159,2617,9841,1
205160,3796,14760,-1
205161,407,46191,1
205162,2573,1799,1
205163,361,20204,-1
205164,4777,46190,1
205165,1799,13495,-1
205166,3937,25375,-1
205167,149,12542,1
205168,2390,42454,-1
205169,2166,23580,-1
205170,2845,48215,-1
205171,4694,45985,-1
205172,1280,33373,-1
205173,4451,24825,-1
205174,577,38233,-1
205175,2448,27830,-1
205176,3910,10620,1
205177,915,17658,-1
205178,2222,1596,1
205179,1316,46707,-1
205180,4933,30471,-1
205181,1537,28731,1
205182,1126,29856,-1
205183,917,18196,-1
205184,489,5168,1
205185,966,31768,-1
205186,2908,13810,1
205187,3123,10376,-1
205188,2918,2775,1
205189,4992,39121,1
205190,2319,31829,1
205191,3581,881,-1
205192,2244,1405,1
205193,4976,27548,1
205194,4370,20271,-1
205195,4902,22373,1
205196,1821,49251,1
205197,419,26273,-1
205198,1649,29915,1
205199,1651,46026,-1
205200,649,27526,1
205201,990,15100,1
205202,1066,1385,1
205203,4368,45981,-1
205204,4167,49280,-1
205205,3689,28164,1
205206,2251,4680,1
205207,2297,47104,1
205208,1110,21727,1
205209,102,8924,-1
205210,1687,8972,1
205211,439,35263,1
205212,1860,46410,-1
205213,1053,18127,1
205214,3839,18372,1
205215,2089,13027,1
205216,512,46949,1
205217,2376,23333,1
205218,1765,44654,1
205219,2032,31202,-1
205220,690,47349,1
205221,3372,8718,1
205222,1887,32928,-1
205223,32,14997,-1
205224,2961,39401,-1
205225,3594,8150,-1
205226,4802,19526,1
205227,4373,31767,1
205228,1233,47385,-1
205229,4993,17782,-1
205230,3175,2229,-1
205231,4865,1182,-1
205232,49,24680,1
205233,1282,21598,-1
205234,1406,11038,-1
205235,2310,20262,-1
205236,708,24472,-1
205237,2872,36493,1
205238,3885,28005,1
205239,4191,8946,-1
205240,3260,32900,-1
205241,3781,1057,1
205242,1129,48997,1
205243,2269,4010,-1
205244,2615,6378,-1
205245,1372,31785,1
205246,3100,43327,-1
205247,4630,48821,1
205248,4777,32035,1
205249,220,17452,-1
205250,1409,37970,-1
205251,3217,3101,1
205252,794,30296,1
205253,3236,37374,1
205254,1129,9888,1
205255,2631,11956,1
205256,3622,33279,1
205257,4070,1416,1
205258,309,41109,-1
205259,2837,17656,1
205260,1401,44031,-1
205261,1721,39244,-1
205262,1676,38920,-1
205263,304,9249,1
205264,4996,20180,-1
205265,3088,37288,1
205266,3450,10211,-1
205267,3220,8445,-1
205268,2632,13680,-1
205269,4372,32825,-1
205270,1771,17133,-1
205271,2918,35814,-1
205272,3306,37057,1
205273,3868,34424,-1
205274,4711,29932,-1
205275,4706,15875,-1
205276,981,15232,1
205277,3974,47449,-1
205278,784,19161,1
205279,1641,34304,1
205280,612,25766,1
205281,4733,18818,-1
205282,2947,49521,-1
205283,4942,30594,1
205284,2820,28778,-1
205285,4859,14025,1
205286,414,13983,-1
205287,628,2776,-1
205288,1434,6986,-1
205289,3211,10928,-1
205290,949,25359,-1
205291,3866,26288,1
205292,625,25822,-1
205293,3745,32290,1
205294,4046,7512,1
205295,933,33295,-1
205296,978,27173,1
205297,1584,17464,1
205298,2247,19085,-1
205299,505,17816,-1
205300,2197,14133,1
205301,2070,44119,1
205302,2089,40284,1
205303,4359,17346,-1
205304,497,45176,-1
205305,4206,37297,-1
205306,2079,45991,-1
205307,4918,28078,1
205308,1865,26346,-1
205309,1319,38356,-1
205310,2667,30112,-1
205311,530,40909,1
205312,1643,42929,-1
205313,1198,6276,1
205314,4323,13956,1
205315,4364,44586,-1
205316,2162,22026,1
205317,2943,42697,-1
205318,2198,35713,1
205319,4148,26255,-1
205320,4603,46916,-1
205321,2135,42449,-1
205322,3430,25286,1
205323,1507,10319,1
205324,4415,17834,1
205325,3459,36329,1
205326,3186,31820,-1
205327,209,36312,1
205328,4951,43355,-1
205329,2241,46238,1
205330,1222,48292,-1
205331,4053,2933,1
205332,2353,25304,-1
205333,3541,2094,1
205334,3954,40948,-1
205335,2730,47583,1
205336,3918,45633,-1
205337,1351,24312,-1
205338,2355,2181,-1
205339,372,30394,-1
205340,285,27436,-1
205341,4282,12517,1
205342,3256,37942,-1
205343,3255,13263,1
205344,512,33945,-1
205345,353,35306,-1
205346,2886,2030,1
205347,898,21849,-1
205348,3520,16872,-1
205349,4757,27377,-1
205350,4391,19048,1
205351,74,2288,1
205352,2209,23114,-1
205353,1541,13829,1
205354,3220,7476,1
205355,970,23850,1
205356,34,28876,1
205357,1476,48862,-1
205358,1717,23544,1
205359,4739,8373,1
205360,614,42862,1
205361,2141,36624,-1
205362,1644,48307,1
205363,3654,19824,-1
205364,4610,37349,-1
205365,1339,25179,1
205366,4821,16426,1
205367,4810,16021,1
205368,1068,13143,1
205369,122,23616,1
205370,1743,2802,1
205371,323,43600,1
205372,1784,18265,-1
205373,1835,22963,-1
205374,2621,30629,1
205375,417,28541,1
205376,4526,22728,-1
205377,1994,44482,1
205378,2361,34332,-1
205379,18,15212,-1
205380,3018,41421,1
205381,662,21876,1
205382,4173,32965,-1
205383,3791,10138,1
205384,2959,22433,-1
205385,1937,15229,1
205386,269,14630,-1
205387,288,1046,-1
205388,591,5790,-1
205389,1190,24919,1
205390,2404,39308,-1
205391,659,30109,1
205392,3276,45027,1
205393,4279,39269,-1
205394,2306,43648,1
205395,2823,33269,1
205396,4543,19214,1
205397,2079,48336,1
205398,796,21570,-1
205399,3070,12633,-1
205400,669,45998,1
205401,3882,19621,1
205402,1555,32966,1
205403,3532,49498,1
205404,1120,15625,-1
205405,1802,11705,-1
205406,2431,2551,1
205407,630,48650,1
205408,933,5714,-1
205409,3789,19274,-1
205410,3648,33385,1
205411,967,7596,-1
205412,2793,13518,-1
205413,645,22711,1
205414,2682,38380,-1
205415,3423,25494,1
205416,4679,38581,-1
205417,2314,49649,-1
205418,2414,27537,-1
205419,615,41200,-1
205420,48,29650,1
205421,2134,35269,-1
205422,442,41273,1
205423,1098,26770,1
205424,350,20532,-1
205425,908,49296,1
205426,4837,25742,-1
205427,3056,22144,1
205428,952,40478,-1
205429,823,573,-1
205430,2338,47377,-1
205431,1737,26699,-1
205432,1758,29378,1
205433,2223,15365,-1
205434,2735,12858,1
205435,1218,24658,-1
205436,1408,39948,1
205437,1329,13485,-1
205438,3211,43454,-1
205439,1298,6296,1
205440,519,13931,1
205441,3222,10061,1
205442,2578,16949,-1
205443,4970,16652,1
205444,1542,35111,1
205445,2894,27817,1
205446,581,38957,1
205447,2668,43299,-1
205448,1016,19292,1
205449,2841,33819,1
205450,4959,45828,-1
205451,1396,12704,1
205452,4200,40262,-1
205453,4889,40906,1
205454,1270,27592,1
205455,2232,45473,1
205456,833,7376,-1
205457,3230,32704,-1
205458,1170,4461,1
205459,539,24654,1
205460,1463,8296,1
205461,1167,8300,-1
205462,2875,17050,-1
205463,3182,2851,-1
205464,2815,3496,1
205465,562,10522,-1
205466,1372,42064,-1
205467,4621,13666,-1
205468,2074,29287,1
205469,4951,29742,-1
205470,1934,11726,-1
205471,3712,39097,-1
205472,3870,21697,-1
205473,4359,38367,1
205474,4575,25106,1
205475,4620,14588,-1
205476,4076,1526,1
205477,3717,33536,-1
205478,3529,16495,1
205479,1775,47302,-1
205480,2672,32510,-1
205481,230,41569,-1
205482,4497,6607,-1
205483,4592,25708,-1
205484,1101,18828,-1
205485,1737,21385,-1
205486,3306,35153,1
205487,4372,7591,1
205488,3301,25823,-1
205489,1852,35305,-1
205490,1910,48010,1
205491,4916,15458,1
205492,1660,15566,-1
205493,973,10575,1
205494,1135,6011,1
205495,2705,32192,-1
205496,2418,43248,-1
205497,500,32374,-1
205498,3675,32699,-1
205499,398,13981,1
205500,2633,13210,1
205501,3348,6454,-1
205502,2183,11670,1
205503,3145,37178,-1
205504,1398,23756,-1
205505,2012,23480,-1
205506,800,37345,-1
205507,1478,19404,-1
205508,1487,7718,-1
205509,618,6831,1
205510,2335,28857,1
205511,1517,23949,1
205512,1095,24445,-1
205513,3509,6464,1
205514,563,21600,1
205515,4105,45824,1
205516,1857,33871,-1
205517,3855,12797,-1
205518,3513,47804,-1
205519,1208,23233,-1
205520,1140,25907,-1
205521,1748,7654,-1
205522,2136,6231,1
205523,459,15854,1
205524,2294,47999,1
205525,2970,24709,1
205526,1957,49856,-1
205527,2984,9686,1
205528,3350,48220,1
205529,4025,33661,1
205530,2332,3155,-1
205531,1024,14054,-1
205532,1193,1839,-1
205533,4501,17829,1
205534,3474,25848,1
205535,4873,34831,1
205536,3275,48600,-1
205537,862,21541,-1
205538,3305,29091,1
205539,1927,47498,1
205540,2639,36105,-1
205541,1215,6590,-1
205542,2558,10583,1
205543,3981,30714,-1
205544,4516,13962,-1
205545,90,43737,1
205546,3454,45589,-1
205547,319,35079,1
205548,2960,8569,1
205549,420,45210,-1
205550,2516,8570,1
205551,4316,26005,-1
205552,3107,14280,-1
205553,4034,9136,1
205554,3967,25268,-1
205555,25,38808,1
205556,4506,6480,1
205557,639,27386,1
205558,2149,49232,1
205559,4583,48858,-1
205560,3578,24785,-1
205561,4787,22986,1
205562,2385,26627,-1
205563,4564,3613,1
205564,3006,22816,1
205565,3279,33342,1
205566,4855,48797,1
205567,4124,9136,1
205568,3063,19455,-1
205569,907,9950,-1
205570,3314,23553,-1
205571,2061,47395,-1
205572,1430,33736,1
205573,1771,10091,-1
205574,2301,1235,1
205575,2603,41440,1
205576,2256,14167,1
205577,876,8698,1
205578,1605,20976,-1
205579,2676,18053,-1
205580,1406,33016,-1
205581,3648,4074,1
205582,4750,12719,1
205583,4345,48672,1
205584,2642,45797,1
205585,2302,32728,-1
205586,2747,23587,-1
205587,906,23728,-1
205588,3285,42556,-1
205589,3020,47721,1
205590,3902,37231,-1
205591,4829,2042,-1
205592,1600,22283,1
205593,1407,45045,1
205594,4485,5814,1
205595,74,35630,-1
205596,1985,35859,1
205597,391,47576,1
205598,1974,32916,-1
205599,4432,39900,-1
205600,2352,23910,1
205601,310,21001,-1
205602,4572,7338,1
205603,4923,50,1
205604,4564,16274,1
205605,434,4237,-1
205606,751,33665,1
205607,4145,47397,-1
205608,1941,26655,1
205609,783,17426,1
205610,3978,9310,1
205611,3848,28175,1
205612,942,36635,1
205613,3348,18850,1
205614,1794,20191,-1
205615,395,30938,1
205616,327,49179,-1
205617,185,19251,1
205618,287,20583,1
205619,1187,19396,-1
205620,2484,16626,1
205621,3782,12971,-1
205622,126,12245,1
205623,2430,36362,-1
205624,806,7878,1
205625,1609,36198,-1
205626,3838,9786,-1
205627,4093,45442,-1
205628,570,18950,1
205629,4008,20596,-1
205630,1442,21133,1
205631,3908,23133,-1
205632,6,42515,-1
205633,1888,40124,-1
205634,2326,18481,1
205635,2972,25487,-1
205636,1485,17515,1
205637,3235,37636,-1
205638,1200,47320,1
205639,3686,46236,1
205640,1222,2534,1
205641,1618,16078,1
205642,2323,3040,1
205643,3311,34626,-1
205644,1430,38911,1
205645,3773,26840,1
205646,4458,15452,1
205647,879,40351,-1
205648,4674,33957,-1
205649,2805,10500,-1
205650,1754,9032,1
205651,4422,17554,1
205652,757,5792,1
205653,1503,38762,1
205654,3425,40922,-1
205655,498,9360,1
205656,4484,21627,-1
205657,3336,10528,1
205658,3123,11984,1
205659,3259,6680,1
205660,3938,46075,-1
205661,1187,21696,-1
205662,1362,23234,1
205663,1434,21887,-1
205664,3656,42393,-1
205665,3032,1137,-1
205666,1070,23877,-1
205667,3266,11214,1
205668,3453,21767,-1
205669,2568,40629,1
205670,1474,8346,-1
205671,3060,2266,-1
205672,2245,8918,-1
205673,546,1795,-1
205674,1899,5918,1
205675,3432,35436,1
205676,1063,44900,-1
205677,1494,24043,1
205678,1934,46148,-1
205679,4094,5696,-1
205680,4300,48682,-1
205681,2758,18957,1
205682,911,9729,-1
205683,1685,41124,-1
205684,1573,17941,-1
205685,1695,12053,-1
205686,1474,17359,1
205687,42,9066,1
205688,2158,2717,1
205689,529,12861,1
205690,4419,1345,-1
205691,4325,48776,1
205692,1019,32130,-1
205693,1741,22909,1
205694,3864,14950,1
205695,4585,43304,-1
205696,3287,31386,-1
205697,4857,20951,1
205698,3479,3789,1
205699,1803,41128,1
205700,1801,20857,-1
205701,1296,3272,-1
205702,4820,13462,-1
205703,1441,36860,1
205704,3292,11590,-1
205705,111,15459,-1
205706,1776,23853,1
205707,2459,41758,-1
205708,2526,3679,1
205709,1470,8346,-1
205710,2203,9562,1
205711,594,4098,1
205712,501,47717,-1
205713,2085,43109,1
205714,1081,16498,1
205715,4596,39778,-1
205716,4585,30566,-1
205717,2266,5086,-1
205718,332,25321,-1
205719,2078,11368,-1
205720,3837,39105,-1
205721,1927,13728,1
205722,2766,40564,-1
205723,4480,44558,-1
205724,4198,31998,-1
205725,2641,37437,1
205726,2680,24360,1
205727,1539,46605,1
205728,449,23043,-1
205729,2217,36922,-1
205730,1807,11265,-1
205731,2264,20314,1
205732,3186,39489,1
205733,639,46703,-1
205734,2608,12944,1
205735,1818,5183,-1
205736,1148,47883,-1
205737,1906,37253,1
205738,4945,9285,-1
205739,3694,37156,1
205740,1570,31680,1
205741,2766,30187,1
205742,1453,20263,1
205743,1541,25938,-1
205744,1625,37250,1
205745,4499,42673,1
205746,2810,21508,-1
205747,4178,40658,1
205748,2355,13428,1
205749,1288,9873,-1
205750,1963,39495,-1
205751,4212,42826,-1
205752,2673,9432,-1
205753,4351,1741,-1
205754,3576,10729,-1
205755,2921,22306,-1
205756,1201,42357,-1
205757,2961,13234,1
205758,4865,36107,1
205759,4599,33197,-1
205760,4723,22271,1
205761,2185,26768,1
205762,1861,46140,1
205763,3350,4851,1
205764,1148,25945,1
205765,2705,38157,1
205766,1155,6665,-1
205767,3482,14030,-1
205768,2965,39282,-1
205769,2892,46400,1
205770,3603,22912,-1
205771,3128,26418,1
205772,2791,43066,1
205773,2802,4734,1
205774,2811,43985,1
205775,337,35061,-1
205776,3743,12712,-1
205777,1879,7275,1
205778,914,5660,1
205779,499,44895,-1
205780,1908,6137,-1
205781,1586,44796,-1
205782,1084,45949,-1
205783,715,12739,1
205784,1610,46087,1
205785,220,49580,1
205786,2602,47573,1
205787,3043,21598,1
205788,1022,45793,-1
205789,4929,8760,-1
205790,162,25794,1
205791,2876,31460,1
205792,2243,23185,-1
205793,3585,44658,1
205794,1720,33602,1
205795,1682,12789,-1
205796,2728,4716,-1
205797,255,19066,1
205798,3866,33014,1
205799,23,1340,-1
205800,2587,41900,-1
205801,3470,38603,1
205802,2114,22131,-1
205803,4219,9616,-1
205804,3673,11501,1
205805,4481,14628,1
205806,1275,30175,-1
205807,4386,18749,-1
205808,1848,64,-1
205809,3916,44826,1
205810,256,6404,1
205811,1061,1755,1
205812,1225,8342,1
205813,1883,6014,1
205814,1280,29543,-1
205815,395,2345,1
205816,3097,27296,-1
205817,4530,16769,1
205818,2751,38368,1
205819,4544,43562,-1
205820,4731,18959,-1
205821,3140,28941,1
205822,3078,32267,-1
205823,2768,49134,1
205824,4921,16834,-1
205825,2866,20640,1
205826,793,1336,-1
205827,2614,30552,-1
205828,1157,33245,1
205829,2973,23706,-1
205830,3718,4560,-1
205831,2011,604,-1
205832,2858,29051,-1
205833,1345,16670,1
205834,4316,247,1
205835,3564,28947,1
205836,2165,31527,1
205837,1275,33864,-1
205838,781,23080,1
205839,2648,23664,-1
205840,2052,13626,-1
205841,2819,27575,1
205842,964,6135,1
205843,3241,44476,-1
205844,4409,9287,1
205845,1293,4178,1
205846,2498,44042,1
205847,286,3556,-1
205848,2699,150,1
205849,137,36650,-1
205850,4971,11869,-1
205851,2932,41065,1
205852,4783,43909,-1
205853,3717,847,-1
205854,312,16689,-1
205855,3533,48803,-1
205856,1770,21297,-1
205857,561,34484,1
205858,102,15221,-1
205859,3317,24784,1
205860,4569,48552,-1
205861,901,10279,1
205862,4065,24162,-1
205863,2200,39720,1
205864,4367,33656,1
205865,3389,37224,1
205866,1329,32790,1
205867,161,18175,-1
205868,2102,13389,1
205869,2945,47877,-1
205870,3412,24321,-1
205871,643,8255,-1
205872,998,45525,-1
205873,4556,32441,-1
205874,4111,17733,1
205875,937,48465,-1
205876,2992,45871,1
205877,2524,17575,1
205878,3714,37678,1
205879,4624,26835,1
205880,4053,49640,-1
205881,1628,24666,1
205882,3929,49245,-1
205883,320,2368,1
205884,2428,39043,1
205885,2726,30962,-1
205886,1129,45059,-1
205887,4551,48040,1
205888,2827,13127,1
205889,1928,35941,-1
205890,2193,5957,-1
205891,2061,48311,1
205892,4617,30495,-1
205893,8,38962,1
205894,1082,25627,-1
205895,3153,3574,-1
205896,3094,43550,1
205897,281,2692,1
205898,2167,25805,-1
205899,401,37416,1
205900,3105,39052,-1
205901,616,409,-1
205902,4536,1847,-1
205903,4084,8496,1
205904,2788,42120,-1
205905,1893,35129,1
205906,287,2194,-1
205907,1843,5783,-1
205908,4659,27381,-1
205909,4422,48028,-1
205910,3909,7785,1
205911,3425,26640,-1
205912,2451,8043,-1
205913,1482,48298,-1
205914,4803,42866,-1
205915,2910,35660,-1
205916,1268,28539,-1
205917,3513,36645,1
205918,3258,8941,-1
205919,2053,38360,-1
205920,3827,29387,-1
205921,641,23984,1
205922,2265,3948,-1
205923,3570,36839,1
205924,3559,2086,-1
205925,1298,37419,-1
205926,4449,13654,1
205927,2759,37013,1
205928,3448,18219,-1
205929,1745,32800,-1
205930,3291,21343,1
205931,1389,6850,-1
205932,4214,15442,-1
205933,1009,9912,1
205934,2447,10415,-1
205935,2610,45669,-1
205936,3626,39741,-1
205937,265,35975,1
205938,2342,27131,1
205939,3665,30732,1
205940,3956,27805,-1
205941,2265,5737,1
205942,171,32354,-1
205943,4710,8031,-1
205944,4792,43263,-1
205945,3766,10238,1
205946,2731,11005,1
205947,1905,41034,1
205948,246,39571,-1
205949,1262,27522,-1
205950,3479,3285,1
205951,1077,24427,-1
205952,985,20832,-1
205953,3699,5470,-1
205954,917,16610,1
205955,346,1085,1
205956,1612,682,-1
205957,3330,10328,1
205958,1522,11256,-1
205959,3974,2271,-1
205960,2539,7567,1
205961,650,35285,-1
205962,2819,18652,1
205963,811,38340,-1
205964,4658,8214,-1
205965,3339,33176,-1
205966,4403,1342,1
205967,850,39818,-1
205968,1996,26393,-1
205969,4956,26899,1
205970,4495,19954,-1
205971,310,33421,-1
205972,3252,43598,-1
205973,414,20571,1
205974,2917,46090,1
205975,961,12470,1
205976,3989,38049,-1
205977,3240,39913,1
205978,2600,10172,-1
205979,1245,16755,1
205980,1843,15474,1
205981,1722,24419,-1
205982,751,46326,1
205983,3915,19131,-1
205984,1334,44579,1
205985,3260,43462,-1
205986,690,1918,1
205987,1220,6226,1
205988,522,15530,-1
205989,1951,5306,1
205990,4545,29998,-1
205991,3724,10970,1
205992,3250,32715,1
205993,3817,21312,-1
205994,4998,2840,1
205995,4533,6456,-1
205996,763,23755,1
205997,4953,6582,1
205998,1123,49042,1
205999,964,12309,-1
206000,2935,40502,-1
206001,856,30281,-1
206002,2400,39149,1
206003,4771,28660,-1
206004,3617,3574,1
206005,990,24949,1
206006,608,4221,1
206007,3399,46373,1
206008,2889,35357,1
206009,776,32730,1
206010,1881,3085,-1
206011,3320,14370,-1
206012,2341,2646,-1
206013,3330,37042,-1
206014,264,24602,-1
206015,21,33077,-1
206016,4636,46330,1
206017,2347,40354,1
206018,1376,21039,1
206019,3451,20525,1
206020,2116,9902,1
206021,3051,38157,1
206022,2339,37582,1
206023,474,950,1
206024,1431,21115,-1
206025,3630,46681,1
206026,2719,8378,-1
206027,3818,27333,1
206028,3504,31777,-1
206029,4422,5979,1
206030,2822,11933,-1
206031,3790,34596,1
206032,4670,17705,-1
206033,56,46286,-1
206034,3235,25759,-1
206035,3629,29856,-1
206036,2263,44856,1
206037,4352,7749,-1
206038,810,22414,1
206039,3443,24731,-1
206040,4265,1370,1
206041,1826,23136,-1
206042,2578,6595,-1
206043,3746,24322,1
206044,448,5831,1
206045,4341,12957,-1
206046,4022,9543,-1
206047,2975,21446,1
206048,2511,14171,1
206049,1626,11477,-1
206050,724,7213,-1
206051,1822,22719,-1
206052,1472,18629,1
206053,1367,1322,-1
206054,4654,13870,-1
206055,4430,8650,-1
206056,478,21744,-1
206057,4503,48498,1
206058,2806,13927,1
206059,2621,11127,1
206060,826,22091,1
206061,1422,36542,-1
206062,2960,6407,1
206063,1921,24900,1
206064,2569,37037,-1
206065,2914,36926,1
206066,934,23364,1
206067,725,39723,1
206068,2365,41603,1
206069,4755,29892,1
206070,3048,49399,1
206071,997,23378,-1
206072,2176,40967,1
206073,4640,44971,1
206074,294,5983,-1
206075,2274,32425,-1
206076,1811,24929,1
206077,1382,30315,-1
206078,2957,40874,-1
206079,3264,43277,1
206080,3075,6341,1
206081,3032,4067,1
206082,3170,49395,-1
206083,2567,5181,1
206084,838,23902,-1
206085,2983,1369,1
206086,3863,7628,-1
